"PassengerId","Survived.0","Survived.1"
1152,0.884526558891455,0.115473441108545
1153,0.884526558891455,0.115473441108545
1154,0.0529411764705882,0.947058823529412
1155,0.133333333333333,0.866666666666667
1156,0.884526558891455,0.115473441108545
1157,0.884526558891455,0.115473441108545
1158,1,0
1159,0.884526558891455,0.115473441108545
1160,0.666666666666667,0.333333333333333
1161,0.884526558891455,0.115473441108545
1162,0.692307692307692,0.307692307692308
1163,0.884526558891455,0.115473441108545
1164,0.0529411764705882,0.947058823529412
1165,0.296296296296296,0.703703703703704
1166,0.884526558891455,0.115473441108545
1167,0.0529411764705882,0.947058823529412
1168,0.884526558891455,0.115473441108545
1169,0.884526558891455,0.115473441108545
1170,0.884526558891455,0.115473441108545
1171,0.884526558891455,0.115473441108545
1172,0.666666666666667,0.333333333333333
1173,0,1
1174,0.296296296296296,0.703703703703704
1175,0.296296296296296,0.703703703703704
1176,0.666666666666667,0.333333333333333
1177,0.884526558891455,0.115473441108545
1178,0.884526558891455,0.115473441108545
1179,0.307692307692308,0.692307692307692
1180,0.884526558891455,0.115473441108545
1181,0.884526558891455,0.115473441108545
1182,0.692307692307692,0.307692307692308
1183,0.296296296296296,0.703703703703704
1184,0.884526558891455,0.115473441108545
1185,0.863636363636364,0.136363636363636
1186,0.884526558891455,0.115473441108545
1187,0.884526558891455,0.115473441108545
1188,0.0529411764705882,0.947058823529412
1189,0.884526558891455,0.115473441108545
1190,0.692307692307692,0.307692307692308
1191,0.884526558891455,0.115473441108545
1192,0.884526558891455,0.115473441108545
1193,0.884526558891455,0.115473441108545
1194,0.884526558891455,0.115473441108545
1195,0.884526558891455,0.115473441108545
1196,0.296296296296296,0.703703703703704
1197,0.0529411764705882,0.947058823529412
1198,1,0
1199,0,1
1200,0.863636363636364,0.136363636363636
1201,0.833333333333333,0.166666666666667
1202,0.884526558891455,0.115473441108545
1203,0.884526558891455,0.115473441108545
1204,0.884526558891455,0.115473441108545
1205,0.296296296296296,0.703703703703704
1206,0.0529411764705882,0.947058823529412
1207,0.296296296296296,0.703703703703704
1208,0.863636363636364,0.136363636363636
1209,0.884526558891455,0.115473441108545
1210,0.884526558891455,0.115473441108545
1211,0.884526558891455,0.115473441108545
1212,0.884526558891455,0.115473441108545
1213,0.884526558891455,0.115473441108545
1214,0.884526558891455,0.115473441108545
1215,0.153846153846154,0.846153846153846
1216,0.0529411764705882,0.947058823529412
1217,0.884526558891455,0.115473441108545
1218,0.0529411764705882,0.947058823529412
1219,0.692307692307692,0.307692307692308
1220,0.884526558891455,0.115473441108545
1221,0.884526558891455,0.115473441108545
1222,0.0529411764705882,0.947058823529412
1223,0.692307692307692,0.307692307692308
1224,0.884526558891455,0.115473441108545
1225,0.296296296296296,0.703703703703704
1226,0.884526558891455,0.115473441108545
1227,1,0
1228,0.884526558891455,0.115473441108545
1229,0.884526558891455,0.115473441108545
1230,0.884526558891455,0.115473441108545
1231,0.884526558891455,0.115473441108545
1232,0.884526558891455,0.115473441108545
1233,0.884526558891455,0.115473441108545
1234,0.884526558891455,0.115473441108545
1235,0.0529411764705882,0.947058823529412
1236,0.884526558891455,0.115473441108545
1237,0.166666666666667,0.833333333333333
1238,0.884526558891455,0.115473441108545
1239,0.296296296296296,0.703703703703704
1240,0.884526558891455,0.115473441108545
1241,0.0529411764705882,0.947058823529412
1242,0.0529411764705882,0.947058823529412
1243,0.884526558891455,0.115473441108545
1244,0.884526558891455,0.115473441108545
1245,0.884526558891455,0.115473441108545
1246,0.666666666666667,0.333333333333333
1247,1,0
1248,0.0529411764705882,0.947058823529412
1249,0.884526558891455,0.115473441108545
1250,0.884526558891455,0.115473441108545
1251,0.133333333333333,0.866666666666667
1252,0.884526558891455,0.115473441108545
1253,0.0529411764705882,0.947058823529412
1254,0.0529411764705882,0.947058823529412
1255,0.884526558891455,0.115473441108545
1256,0.0529411764705882,0.947058823529412
1257,0.888888888888889,0.111111111111111
1258,0.884526558891455,0.115473441108545
1259,0.888888888888889,0.111111111111111
1260,0.0529411764705882,0.947058823529412
1261,0.884526558891455,0.115473441108545
1262,0.884526558891455,0.115473441108545
1263,0.0529411764705882,0.947058823529412
1264,1,0
1265,0.884526558891455,0.115473441108545
1266,0.0529411764705882,0.947058823529412
1267,0.0529411764705882,0.947058823529412
1268,0.666666666666667,0.333333333333333
1269,0.884526558891455,0.115473441108545
1270,0.863636363636364,0.136363636363636
1271,0.888888888888889,0.111111111111111
1272,0.884526558891455,0.115473441108545
1273,0.884526558891455,0.115473441108545
1274,0.133333333333333,0.866666666666667
1275,0.133333333333333,0.866666666666667
1276,0.884526558891455,0.115473441108545
1277,0.0529411764705882,0.947058823529412
1278,0.884526558891455,0.115473441108545
1279,0.884526558891455,0.115473441108545
1280,0.884526558891455,0.115473441108545
1281,0.888888888888889,0.111111111111111
1282,0.307692307692308,0.692307692307692
1283,0.0529411764705882,0.947058823529412
1284,0.884526558891455,0.115473441108545
1285,0.884526558891455,0.115473441108545
1286,0.884526558891455,0.115473441108545
1287,0.0529411764705882,0.947058823529412
1288,0.884526558891455,0.115473441108545
1289,0.0529411764705882,0.947058823529412
1290,0.884526558891455,0.115473441108545
1291,0.884526558891455,0.115473441108545
1292,0.0529411764705882,0.947058823529412
1293,0.884526558891455,0.115473441108545
1294,0.0529411764705882,0.947058823529412
1295,0.307692307692308,0.692307692307692
1296,0.692307692307692,0.307692307692308
1297,0.884526558891455,0.115473441108545
1298,0.884526558891455,0.115473441108545
1299,1,0
1300,0.296296296296296,0.703703703703704
1301,0.133333333333333,0.866666666666667
1302,0.296296296296296,0.703703703703704
1303,0.0529411764705882,0.947058823529412
1304,0.666666666666667,0.333333333333333
1305,0.884526558891455,0.115473441108545
1306,0.0529411764705882,0.947058823529412
1307,0.884526558891455,0.115473441108545
1308,0.884526558891455,0.115473441108545
1309,0.884526558891455,0.115473441108545
